source_city,dest_city,num_airlines
San Salvador,Bogota,1
San Salvador,Cali,1
San Salvador,Cancun,1
San Salvador,Chicago,1
San Salvador,Fort Lauderdale,1
San Salvador,Guatemala City,1
San Salvador,Guayaquil,1
San Salvador,Havana,1
San Salvador,Liberia,1
San Salvador,Lima,1
San Salvador,Quito,1
San Salvador,Rio Negro,1
San Salvador,Roatan,1
San Salvador,San Jose,1
San Salvador,San Pedro Sula,1
San Salvador,Tegucigalpa,1
San Salvador,Toronto,1
San Sebastian,Madrid,1
San Tome,Caracas,1
San Vincente De Caguan,Araracuara,1
San Vincente De Caguan,Bogota,1
Sanaa,Abu Dhabi,1
Sanaa,Addis Ababa,1
Sanaa,Asmara,1
Sanaa,Ataq,1
Sanaa,Beirut,1
Sanaa,Djibouti,1
Sanaa,Khartoum,1
Sanaa,Nairobi,1
Sanandaj,Teheran,1
Sandakan,Kudat,1
Sandakan,Tawau,1
Sandane,Oslo,1
Sandane,Sogndal,1
Sanday,Kirkwall,1
Sanday,Stronsay,1
Sandefjord,Alghero,1
Sandefjord,Antalya,1
Sandefjord,Barcelona,1
Sandefjord,Belgrade,1
Sandefjord,Bucharest,1
Sandefjord,Dubrovnik,1
Sandefjord,Gdansk,1
Sandefjord,Gran Canaria,1
Sandefjord,Katowice,1
Sandefjord,Liverpool,1
Sandefjord,Nice,1
Sandefjord,Palma de Mallorca,1
Sandefjord,Pisa,1
Sandefjord,Poznan,1
Sandefjord,Riga,1
Sandefjord,Stockholm,1
Sandefjord,Szczecin,1
Sandefjord,Vilnius,1
Sandefjord,Warsaw,1
Sandefjord,Wroclaw,1
Sandnessjoen,Bodo,1
Sandnessjoen,Bronnoysund,1
Sandnessjoen,Oslo,1
Sandnessjoen,Trondheim,1
Sandspit,Vancouver,1
Sandy Lake,Keewaywin,1
Sandy Lake,Pikangikum,1
Sandy Lake,Red Lake,1
Sanford,Allentown,1
Sanford,Appleton,1
Sanford,Asheville,1
Sanford,BRISTOL,1
Sanford,Bangor,1
Sanford,Belleville,1
Sanford,Bentonville,1
Sanford,Bismarck,1
Sanford,Bloomington,1
Sanford,Burlington,1
Sanford,Cedar Rapids,1
Sanford,Chattanooga,1
Sanford,Cincinnati,1
Sanford,Clarksburg,1
Sanford,Columbus,1
Sanford,Des Moines,1
Sanford,Elmira,1
Sanford,Fargo,1
Sanford,Fort Wayne,1
Sanford,Grand Forks,1
Sanford,Grand Rapids,1
Sanford,Greensboro,1
Sanford,Greenville,1
Sanford,Hagerstown,1
Sanford,Harrisburg,1
Sanford,Huntington,1
Sanford,Keflavik,1
Sanford,Knoxville,1
Sanford,Lansing,1
Sanford,Lexington KY,1
Sanford,Little Rock,1
Sanford,Miami,1
Sanford,Moline,1
Sanford,Newport News,1
Sanford,Niagara Falls,1
Sanford,Oklahoma City,1
Sanford,Owensboro,1
Sanford,Plattsburgh,1
Sanford,Portsmouth,1
Sanford,Roanoke VA,1
Sanford,Rockford,1
Sanford,Scranton,1
Sanford,Sioux Falls,1
Sanford,South Bend,1
Sanford,Springfield,1
Sanford,Toledo,1
Sanford,Tulsa,1
Sanford,Youngstown,1
Sangafa,Port-vila,1
Sangley Point,Cebu,1
Sanikiluaq,Kuujjuarapik,1
Sanikiluaq,Umiujaq,1
Sanikiluaq,Winnipeg,1
Sanliurfa,Ankara,1
Sanliurfa,Izmir,1
Santa Ana,Guadalajara,1
Santa Ana,Honiara,1
Santa Ana,Kirakira,1
Santa Ana,Minneapolis,1
Santa Ana,Newark,1
Santa Ana,Sacramento,1
Santa Ana,Salt Lake City,1
Santa Ana,San Jose,1
Santa Ana,San Jose Del Cabo,1
Santa Ana De Uairen,Guayana,1
Santa Barbara,Los Angeles,1
Santa Barbara,Portland,1
Santa Barbara,San Francisco,1
Santa Barbara,Seattle,1
Santa Clara,Cunagua,1
Santa Clara,Halifax,1
Santa Cruz,Iquique,1
Santa Cruz,Panama City,1
Santa Cruz De La Palma,Amsterdam,1
Santa Cruz De La Palma,Duesseldorf,1
Santa Cruz De La Palma,Frankfurt,1
Santa Cruz De La Palma,Gran Canaria,1
Santa Cruz De La Palma,Madrid,1
Santa Cruz De La Palma,Munich,1
Santa Cruz/Graciosa Bay/Luova,Honiara,1
Santa Fe,Denver,1
Santa Isabel do Rio Negro,Tefe,1
Santa Maria,Las Vegas,1
Santa Maria,Los Angeles,1
Santa Maria,Santo Angelo,1
Santa Maria,Uruguaiana,1
Santa Marta,Rio Negro,1
Santa Rosa,Portland,1
Santa Rosa,Quito,1
Santa Rosa,San Rafael,1
Santa Rosa,Santo Angelo,1
Santa Rosa,Seattle,1
Santa Terezinha,Sao Felix do Araguaia,1
Santander,Arrecife,1
Santander,Bergamo,1
Santander,Charleroi,1
Santander,Dublin,1
Santander,Edinburgh,1
Santander,Gran Canaria,1
Santander,Hahn,1
Santander,London,1
Santander,Madrid,1
Santander,Malaga,1
Santander,Palma de Mallorca,1
Santander,Rome,1
Santander,Sevilla,1
Santander,Tenerife,1
Santander,Valencia,1
Santander,Weeze,1
Santarem,Altamira,1
Santiago,Alicante,1
Santiago,Arica,1
Santiago,Balmaceda,1
Santiago,Bergamo,1
Santiago,Boston,1
Santiago,Cancun,1
Santiago,Caracas,1
Santiago,Cordoba,1
Santiago,Dublin,1
Santiago,Easter Island,1
Santiago,Fort Lauderdale,1
Santiago,Geneva,1
Santiago,Guayaquil,1
Santiago,Hahn,1
Santiago,Ibiza,1
Santiago,Mendoza,1
Santiago,Mulhouse,1
Santiago,Newark,1
Santiago,Osorno,1
Santiago,Panama City,1
Santiago,Providenciales,1
Santiago,Punta Arenas,1
Santiago,Punta Cana,1
Santiago,Quito,1
Santiago,Salvador,1
Santiago,Sevilla,1
Santiago,Toronto,1
Santiago,Valencia,1
Santiago De Cuba,Havana,1
Santiago De Cuba,Montreal,1
Santiago De Cuba,Santo Domingo,1
Santiago Del Estero,Buenos Aires,1
Santo,Gaua Island,1
Santo,Longana,1
Santo,Lonorore,1
Santo,Maewo Island,1
Santo,Norsup,1
Santo,Pentecost Island,1
Santo,Port-vila,1
Santo,Sola,1
Santo,Walaha,1
Santo Angelo,Porto Alegre,1
Santo Angelo,Santa Maria,1
Santo Domingo,Antigua,1
Santo Domingo,Atlanta,1
Santo Domingo,Bogota,1
Santo Domingo,Boston,1
Santo Domingo,Frankfurt,1
Santo Domingo,Havana,1
Santo Domingo,Kingston,1
Santo Domingo,Lima,1
Santo Domingo,Madrid,1
Santo Domingo,Newark,1
Santo Domingo,Porlamar,1
Santo Domingo,Providenciales,1
Santo Domingo,San Jose,1
Santo Domingo,Santiago De Cuba,1
Sanya,Guilin,1
Sanya,Hefei,1
Sanya,Liuzhou,1
Sanya,Mianyang,1
Sanya,Moscow,1
Sanya,Nanchang,1
Sanya,Shantou,1
Sanya,Shijiazhuang,1
Sanya,Taipei,1
Sanya,Yangzhou,1
Sanya,Yibin,1
Sanya,Yichang,1
Sanya,Yuncheng,1
Sanya,Zhanjiang,1
Sanya,Zunyi,1
Sao Felix do Araguaia,Gurupi,1
Sao Felix do Xingu,Ourilandia do Norte,1
"Sao Filipe, Fogo Island","Praia, Santiago Island",1
Sao Gabriel,Tefe,1
Sao Jorge Island,Lajes (terceira Island),1
Sao Jorge Island,Ponta Delgada,1
Sao Jose Do Rio Preto,Brasilia,1
Sao Jose Do Rio Preto,Campinas,1
Sao Jose Do Rio Preto,Cuiaba,1
Sao Jose Do Rio Preto,Sao Paulo,1
Sao Jose Dos Campos,Belo Horizonte,1
Sao Luis,Belo Horizonte,1
Sao Luis,Teresina,1
Sao Nocolau Island,Amilcar Cabral,1
Sao Nocolau Island,Sao Vicente Island,1
Sao Paulo,Abu Dhabi,1
Sao Paulo,Amsterdam,1
Sao Paulo,Aracatuba,1
Sao Paulo,Atlanta,1
Sao Paulo,Barcelona,1
Sao Paulo,Bauru,1
Sao Paulo,Bridgetown,1
Sao Paulo,Caldas Novas,1
Sao Paulo,Casablanca,1
Sao Paulo,Cascavel,1
Sao Paulo,Caxias Do Sul,1
Sao Paulo,Chicago,1
Sao Paulo,Cochabamba,1
Sao Paulo,Cordoba,1
Sao Paulo,Dourados,1
Sao Paulo,Dubai,1
Sao Paulo,Houston,1
Sao Paulo,Ipatinga,1
Sao Paulo,Istanbul,1
Sao Paulo,Juazeiro Do Norte,1
Sao Paulo,Lisbon,1
Sao Paulo,Lome,1
Sao Paulo,Luanda,1
Sao Paulo,Maringa,1
Sao Paulo,Milano,1
Sao Paulo,Newark,1
Sao Paulo,Panama City,1
Sao Paulo,Passo Fundo,1
Sao Paulo,Porto,1
Sao Paulo,President Prudente,1
Sao Paulo,Quito,1
Sao Paulo,Rome,1
Sao Paulo,Sao Jose Do Rio Preto,1
Sao Paulo,Uberaba,1
Sao Paulo,Vitória Da Conquista,1
Sao Paulo,Washington,1
Sao Paulo,Zurich,1
Sao Paulo de Olivenca,Tefe,1
Sao Tome,Lisbon,1
Sao Tome,Luanda,1
Sao Tome,"Praia, Santiago Island",1
Sao Vicente Island,Amilcar Cabral,1
Sao Vicente Island,"Praia, Santiago Island",1
Sao Vicente Island,Sao Nocolau Island,1
Sapporo,Aomori,1
Sapporo,Bangkok,1
Sapporo,Busan,1
Sapporo,Hakodate,1
Sapporo,Hanamaki,1
Sapporo,Honolulu,1
Sapporo,Ibaraki,1
Sapporo,Kushiro,1
Sapporo,Matsumoto,1
Sapporo,Miho,1
Sapporo,Nakashibetsu,1
Sapporo,Okinawa,1
Sapporo,Wakkanai,1
Sapporo,Yuzhno-sakhalinsk,1
Sarajevo,Banja Luka,1
Sarajevo,Berlin,1
Sarajevo,Cologne,1
Sarajevo,Copenhagen,1
Sarajevo,Ljubljana,1
Sarajevo,Munich,1
Sarajevo,Stockholm,1
Sarajevo,Stuttgart,1
Sarajevo,Vienna,1
Sarajevo,Zagreb,1
Saranac Lake,Boston,1
Saransk,Moscow,1
Saransk,St. Petersburg,1
Sarasota,Chicago,1
Saratov,Mineralnye Vody,1
Saratov,Moscow,1
Saratov,Prague,1
Saratov,Yekaterinburg,1
Saratov,Yerevan,1
Saravena,Bogota,1
Saravena,Tame,1
Sarnia,Toronto,1
Saskatoon,Chicago,1
Saskatoon,Las Vegas,1
Saskatoon,Minneapolis,1
Sault Sainte Marie,Sudbury,1
Sault Sainte Marie,Thunder Bay,1
Sault Ste Marie,Detroit,1
Saumlaki,Langgur-Kei Islands,1
Saurimo,Luanda,1
Saurimo,Malanje,1
Savannah,Boston,1
Savannah,Chicago,1
Savannah,Detroit,1
Savannah,Houston,1
Savannah,Newark,1
Savannakhet,Bangkok,1
Savannakhet,Pakse,1
Savannakhet,Vientiane,1
Savusavu,Matei,1
Savusavu,Nandi,1
Savusavu,Nausori,1
Sayun Intl,Abu Dhabi,1
Sayun Intl,Aden,1
Sayun Intl,Jeddah,1
Scammon Bay,Bethel,1
Scarborough,Antigua,1
Scarborough,Bridgetown,1
Scarborough,New York,1
Scarborough,Port-of-spain,1
Schefferville,Quebec,1
Schefferville,Quujjuaq,1
Schefferville,Sept-iles,1
Scottsbluff,Denver,1
Scranton,Chicago,1
Scranton,Detroit,1
Scranton,Sanford,1
Seattle,Albuquerque,1
Seattle,Austin,1
Seattle,Bellingham,1
Seattle,Billings,1
Seattle,Boise,1
Seattle,Bozeman,1
Seattle,Calgary,1
Seattle,Colorado Springs,1
Seattle,Detroit,1
Seattle,Eastsound,1
Seattle,Edmonton,1
Seattle,Eugene,1
Seattle,Fairbanks,1
Seattle,Fort Lauderdale,1
Seattle,Fresno,1
Seattle,Great Falls,1
Seattle,Juneau,1
Seattle,Kalispell,1
Seattle,Keflavik,1
Seattle,Kelowna,1
Seattle,Kona,1
Seattle,Lewiston,1
Seattle,Lihue,1
Seattle,Medford,1
Seattle,Missoula,1
Seattle,Omaha,1
Seattle,Palm Springs,1
Seattle,Pasco,1
Seattle,Port Angeles,1
Seattle,Pullman,1
Seattle,Redmond-Bend,1
Seattle,San Antonio,1
Seattle,Santa Barbara,1
Seattle,Santa Rosa,1
Seattle,Spokane,1
Seattle,Toronto,1
Seattle,Tucson,1
Seattle,Victoria,1
Seattle,Walla Walla,1
Seattle,Wenatchee,1
Seattle,Yakima,1
Sege,Gizo,1
Sege,Honiara,1
Sege,Ramata,1
Sege,Suavanao,1
Semarang,Balikpapan,1
Semarang,Banjarmasin,1
Semarang,Batam,1
Semarang,Kuala Lumpur,1
Semarang,Pangkalan Bun,1
Semiplatinsk,Alma-ata,1
Semiplatinsk,Tselinograd,1
Semiplatinsk,Ust Kamenogorsk,1
Sendai,Kobe,1
Sendai,Okinawa,1
Sendai,Tokyo,1
Seoul,Akita,1
Seoul,Aomori,1
Seoul,Auckland,1
Seoul,Brisbane,1
Seoul,Colombo,1
Seoul,Detroit,1
Seoul,Hefei,1
Seoul,Helsinki,1
Seoul,Houston,1
Seoul,Kathmandu,1
Seoul,Lijiang,1
Seoul,Madrid,1
Seoul,Mumbai,1
Seoul,Munich,1
Seoul,Nagasaki,1
Seoul,Nanchang,1
Seoul,Nandi,1
Seoul,Ninbo,1
Seoul,Oita,1
Seoul,Okayama,1
Seoul,Riyadh,1
Seoul,Sacheon,1
Seoul,Saga,1
Seoul,Saipan,1
Seoul,St. Petersburg,1
Seoul,Taegu,1
Seoul,Tel-aviv,1
Seoul,Toronto,1
Seoul,Vienna,1
Seoul,Yamaguchi,1
Sept-iles,Bagotville,1
Sept-iles,Port Menier,1
Sept-iles,Schefferville,1
Setif,Algier,1
Sevastopol,Kiev,1
Sevastopol,Moscow,1
Sevilla,Arrecife,1
Sevilla,Bari,1
Sevilla,Beauvais,1
Sevilla,Bergamo,1
Sevilla,Bologna,1
Sevilla,Bordeaux,1
Sevilla,Brussels,1
Sevilla,Charleroi,1
Sevilla,Dublin,1
Sevilla,Eindhoven,1
Sevilla,Geneva,1
Sevilla,Madrid,1
Sevilla,Marrakech,1
Sevilla,Marseille,1
Sevilla,Mulhouse,1
Sevilla,Palermo,1
Sevilla,Pisa,1
Sevilla,Rome,1
Sevilla,Santander,1
Sevilla,Santiago,1
Sevilla,Valencia,1
Sfax,Paris,1
Sfax,Tunis,1
Shanghai,Addis Ababa,1
Shanghai,Anqing,1
Shanghai,Bandar Seri Begawan,1
Shanghai,Bijie,1
Shanghai,Changde,1
Shanghai,Changzhi,1
Shanghai,Colombo,1
Shanghai,Copenhagen,1
Shanghai,Danang,1
Shanghai,Datong,1
Shanghai,Dazhou,1
Shanghai,Denpasar,1
Shanghai,Dubai,1
Shanghai,Ganzhou,1
Shanghai,Hami,1
Shanghai,Handan,1
Shanghai,Honolulu,1
Shanghai,Ibaraki,1
Shanghai,Jiamusi,1
Shanghai,Jiujiang,1
Shanghai,Lijiang,1
Shanghai,Liuzhou,1
Shanghai,Longyan,1
Shanghai,Luoyang,1
Shanghai,Luzhou,1
Shanghai,Male,1
Shanghai,Milano,1
Shanghai,Muan,1
Shanghai,Mudanjiang,1
Shanghai,Nanchong,1
Shanghai,Nanjing,1
Shanghai,Nanyang,1
Shanghai,Plaisance,1
Shanghai,Qiqihar,1
Shanghai,Saipan,1
Shanghai,Sokcho / Gangneung,1
Shanghai,Taegu,1
Shanghai,Taichung,1
Shanghai,Takamatsu,1
Shanghai,Tehran,1
Shanghai,Tijuana,1
Shanghai,Tongliao,1
Shanghai,Weifang,1
Shanghai,Wuyishan,1
Shanghai,Xiangfan,1
Shanghai,Xingyi,1
Shanghai,Xining,1
Shanghai,Xuzhou,1
Shanghai,Yancheng,1
Shanghai,Yibin,1
Shanghai,Yichun,1
Shanghai,Zhoushan,1
Shanghai,Zunyi,1
Shanghai,Zurich,1
Shangri-La,Chengdu,1
Shangri-La,Guangzhou,1
Shangri-La,Jinghonggasa,1
Shangri-La,Lhasa,1
Shannon,Alicante,1
Shannon,Arrecife,1
Shannon,Beauvais,1
Shannon,Berlin,1
Shannon,Birmingham,1
Shannon,Boston,1
Shannon,Bristol,1
Shannon,Edinburgh,1
Shannon,Fuerteventura,1
Shannon,Krakow,1
Shannon,Liverpool,1
Shannon,Manchester,1
Shannon,Memmingen,1
Shannon,New York,1
Shannon,Nice,1
Shannon,Palma de Mallorca,1
Shannon,Poitiers,1
Shannon,Tenerife,1
Shannon,Warsaw,1
Shannon,Wroclaw,1
Shantou,Bangkok,1
Shantou,Chongqing,1
Shantou,Guangzhou,1
Shantou,Guilin,1
Shantou,Guiyang,1
Shantou,Haikou,1
Shantou,Hefei,1
Shantou,Hong Kong,1
Shantou,Nanning,1
Shantou,Sanya,1
Shantou,Singapore,1
Shantou,Wuhan,1
Shantou,Zhanjiang,1
Shantou,Zhengzhou,1
Shantou,Zhuhai,1
Sharjah,Abha,1
Sharjah,Abu Dhabi,1
Sharjah,Aden,1
Sharjah,Ahmedabad,1
Sharjah,Al-ahsa,1
Sharjah,Alexandria,1
Sharjah,Alma-ata,1
Sharjah,Amman,1
Sharjah,Asyut,1
Sharjah,Baghdad,1
Sharjah,Bahrain,1
Sharjah,Bangalore,1
Sharjah,Basrah,1
Sharjah,Beirut,1
Sharjah,Chimkent,1
Sharjah,Chittagong,1
Sharjah,Coimbatore,1
Sharjah,Dammam,1
Sharjah,Delhi,1
Sharjah,Dera Ghazi Khan,1
Sharjah,Dhaka,1
Sharjah,Donetsk,1
Sharjah,Dushanbe,1
Sharjah,Erbil,1
Sharjah,Gassim,1
Sharjah,Goa,1
Sharjah,Hail,1
Sharjah,Hargeisa,1
Sharjah,Islamabad,1
Sharjah,Istanbul,1
Sharjah,Jeddah,1
Sharjah,Kathmandu,1
Sharjah,Kazan,1
Sharjah,Kharkov,1
Sharjah,Khartoum,1
Sharjah,Kiev,1
Sharjah,Kuwait,1
Sharjah,Lahore,1
Sharjah,Lar,1
Sharjah,Madinah,1
Sharjah,Mangalore,1
Sharjah,Mashhad,1
Sharjah,Moscow,1
Sharjah,Multan,1
Sharjah,Mumbai,1
Sharjah,Muscat,1
Sharjah,Nagpur,1
Sharjah,Nairobi,1
Sharjah,Najaf,1
Sharjah,Odessa,1
Sharjah,Quetta,1
Sharjah,Riyadh,1
Sharjah,Rostov,1
Sharjah,Salalah,1
Sharjah,Shiraz,1
Sharjah,Sohag,1
Sharjah,Taif,1
Sharjah,Tashkent,1
Sharjah,Tehran,1
Sharjah,Tselinograd,1
Sharjah,Turbat,1
Sharjah,Ufa,1
Sharjah,Yekaterinburg,1
Sharjah,Yenbo,1
Sharjah,Yerevan,1
Sharm El Sheikh,Amman,1
Sharm El Sheikh,Kuwait,1
Sharm El Sheikh,Milano,1
Sharm El Sheikh,Moscow,1
Sharm El Sheikh,Newcastle,1
Sharm El Sheikh,Yekaterinburg,1
Sharurah,Jeddah,1
Sharurah,Riyadh,1
Shenyang,Baotou,1
Shenyang,Changcha,1
Shenyang,Cheju,1
Shenyang,Chifeng,1
Shenyang,Chongju,1
Shenyang,Chongqing,1
Shenyang,Datong,1
Shenyang,Dongsheng,1
Shenyang,Fukuoka,1
Shenyang,Guilin,1
Shenyang,Hefei,1
Shenyang,Hong Kong,1
Shenyang,Jiamusi,1
Shenyang,Jining,1
Shenyang,Jixi,1
Shenyang,Lanzhou,1
Shenyang,Lianyungang,1
Shenyang,Luoyang,1
Shenyang,Mianyang,1
Shenyang,Mudanjiang,1
Shenyang,Nagoya,1
Shenyang,Nanchang,1
Shenyang,Ninbo,1
Shenyang,Pyongyang,1
Shenyang,Tianjin,1
Shenyang,Ulanhot,1
Shenyang,Vancouver,1
Shenyang,Weifang,1
Shenyang,Xuzhou,1
Shenyang,Yancheng,1
Shenyang,Yantai,1
Shenyang,Yiwu,1
Shenzhen,Beihai,1
Shenzhen,Bijie,1
Shenzhen,Changde,1
Shenzhen,Cheju,1
Shenzhen,Dayong,1
Shenzhen,Denpasar,1
Shenzhen,Ganzhou,1
Shenzhen,Huangshan,1
Shenzhen,Kaohsiung,1
Shenzhen,Kuala Lumpur,1
Shenzhen,Lanzhou,1
Shenzhen,Lijiang,1
Shenzhen,Linyi,1
Shenzhen,Liuzhou,1
Shenzhen,Luzhou,1
Shenzhen,Meixian,1
Shenzhen,Nanchong,1
Shenzhen,Nanyang,1
Shenzhen,Phuket,1
Shenzhen,Taichung,1
Shenzhen,Tongren,1
Shenzhen,Urumqi,1
Shenzhen,Wanxian,1
Shenzhen,Xuzhou,1
Shenzhen,Yangzhou,1
Shenzhen,Yongzhou,1
Shenzhen,Zhoushan,1
Shenzhen,Zunyi,1
Sheridan,Denver,1
Shijiazhuang,Beihai,1
Shijiazhuang,Changcha,1
Shijiazhuang,Changchun,1
Shijiazhuang,Dongsheng,1
Shijiazhuang,Lanzhou,1
Shijiazhuang,Lijiang,1
Shijiazhuang,Nanchang,1
Shijiazhuang,Ninbo,1
Shijiazhuang,Sanya,1
Shijiazhuang,Wenzhou,1
Shijiazhuang,Xiamen,1
Shillong,Kolkata,1
Shiquanhe,Kashi,1
Shiquanhe,Lhasa,1
Shiraz,Abadan,1
Shiraz,Bandar Lengeh,1
Shiraz,Bushehr,1
Shiraz,Dasht-e-naz,1
Shiraz,Dubai,1
Shiraz,Esfahan,1
Shiraz,Istanbul,1
Shiraz,Kerman,1
Shiraz,Khalije Fars,1
Shiraz,Lar,1
Shiraz,Madinah,1
Shiraz,Muscat,1
Shiraz,Rasht,1
Shiraz,Sharjah,1
Shiraz,Tabriz,1
Shiraz,Zahedan,1
Shishmaref,Wales,1
Shonai,Tokyo,1
Shreveport,Denver,1
Shreveport,Houston,1
Shreveport,Las Vegas,1
Sialkot,Bahrain,1
Sialkot,Dammam,1
Sialkot,Islamabad,1
Sialkot,Jeddah,1
Sialkot,Kuwait,1
Sialkot,Muscat,1
Sialkot,Riyadh,1
Siargao,Cebu,1
Sibiu,Bucharest,1
Sibu,Bintulu,1
Sibu,Johor Bahru,1
Sibu,Kota Kinabalu,1
Sibu,Miri,1
Sidney,Billings,1
Siem-reap,Beijing,1
Siem-reap,Hong Kong,1
Siem-reap,Kunming,1
Siem-reap,Manila,1
Siem-reap,Pakse,1
Siem-reap,Sihanoukville,1
Siem-reap,Taipei,1
Sigiriya,Colombo,1
Sigiriya,Trinciomalee,1
Sihanoukville,Siem-reap,1
Silchar,Imphal,1
Simferopol,Kiev,1
Simferopol,Rostov,1
Simferopol,St. Petersburg,1
Singapore,Ahmedabad,1
Singapore,Barcelona,1
Singapore,Coolangatta,1
Singapore,Dili,1
Singapore,Guiyang,1
Singapore,Hangzhou,1
Singapore,Hat Yai,1
Singapore,Helsinki,1
Singapore,Iloilo,1
Singapore,Jeddah,1
Singapore,Kaohsiung,1
Singapore,Kota Bahru,1
Singapore,Kuala Terengganu,1
Singapore,Lijiang,1
Singapore,Macau,1
Singapore,Milano,1
Singapore,Miri,1
Singapore,Nanjing,1
Singapore,Nanning,1
Singapore,Ninbo,1
Singapore,Port Moresby,1
Singapore,Qingdao,1
Singapore,Redang,1
Singapore,Rome,1
Singapore,Shantou,1
Singapore,Tianjin,1
Singapore,Vientiane,1
Singapore,Wuxi,1
Sinop,Brasilia,1
Sinop,Panama,1
Sioux Falls,Atlanta,1
Sioux Falls,Las Vegas,1
Sioux Falls,Mesa,1
Sioux Falls,Minneapolis,1
Sioux Falls,Sanford,1
Sioux Falls,St. Petersburg,1
Sioux Lookout,Angling Lake,1
Sioux Lookout,Bearskin Lake,1
Sioux Lookout,Big Trout Lake,1
Sioux Lookout,Cat Lake,1
Sioux Lookout,Dryden,1
Sioux Lookout,Fort Frances,1
Sioux Lookout,Fort Severn,1
Sioux Lookout,Kasabonika,1
Sioux Lookout,Kingfisher Lake,1
Sioux Lookout,Muskrat Dam,1
Sioux Lookout,Round Lake,1
Sioux Lookout,Sachigo Lake,1
Sioux Lookout,Sandy Lake,1
Sioux Lookout,Wunnumin Lake,1
Sir Bani Yas Island,Abu Dhabi,1
Sir Bani Yas Island,Dubai,1
Sirt,Tripoli,1
Sirt,Tunis,1
Sisimiut,Aasiaat,1
Sisimiut,Godthaab,1
Sisimiut,Sondrestrom,1
Sitia,Alexandroupolis,1
Sitia,Athens,1
Sitia,Preveza,1
Sitka,Ketchikan,1
Sittwe,Thandwe,1
Sivas,Izmir,1
Skagway,Haines,1
Skardu,Islamabad,1
Skelleftea,Gerona,1
Skelleftea,London,1
Skelleftea,Stockholm,1
Skien,Bergen,1
Skiros,Thessaloniki,1
Skopje,Belgrade,1
Skopje,Bergamo,1
Skopje,Berlin,1
Skopje,Charleroi,1
Skopje,Cologne,1
Skopje,Dortmund,1
Skopje,Dubai,1
Skopje,Eindhoven,1
Skopje,Gothenborg,1
Skopje,Hahn,1
Skopje,Ljubljana,1
Skopje,London,1
Skopje,Malmoe,1
Skopje,Memmingen,1
Skopje,Rome,1
Skopje,Stockholm,1
Skopje,Treviso,1
Skopje,Vienna,1
Skopje,Zagreb,1
Sleetmute,Aniak,1
Smithers,Prince George,1
Smithers,Terrace,1
Sochi,Chisinau,1
Sochi,Dushanbe,1
Sochi,Kazan,1
Sochi,Krasnoyarsk,1
Sochi,Minsk 2,1
Sochi,Omsk,1
Sochi,St. Petersburg,1
Sochi,Trabzon,1
Soenderborg,Copenhagen,1
Sofia,Amsterdam,1
Sofia,Beauvais,1
Sofia,Belgrade,1
Sofia,Bergamo,1
Sofia,Bologna,1
Sofia,Bourgas,1
Sofia,Brussels,1
Sofia,Charleroi,1
Sofia,Dortmund,1
Sofia,Dubai,1
Sofia,Eindhoven,1
Sofia,Hahn,1
Sofia,Istanbul,1
Sofia,Malaga,1
Sofia,Manchester,1
Sofia,Munich,1
Sofia,Palma de Mallorca,1
Sofia,Paphos,1
Sofia,Valencia,1
Sofia,Varna,1
Sofia,Zurich,1
Sogndal,Bergen,1
Sogndal,Orsta-Volda,1
Sogndal,Oslo,1
Sogndal,Sandane,1
Sohag,Riyadh,1
Sohag,Sharjah,1
Sokcho / Gangneung,Shanghai,1
Sokoto,Abuja,1
Sola,Ablow,1
Sola,Loh/Linua,1
Sola,Santo,1
Solo City,Kuala Lumpur,1
Solo City,Pangkalan Bun,1
Solovetsky Islands,Arkhangelsk,1
Solwesi,Lusaka,1
Solwesi,Ndola,1
Sondrestrom,Aasiaat,1
Sondrestrom,Copenhagen,1
Sondrestrom,Godthaab,1
Sondrestrom,Ilulissat,1
Sondrestrom,Maniitsoq,1
Sondrestrom,Narssarssuaq,1
Sondrestrom,Sisimiut,1
Sorkjosen,Hammerfest,1
Sorkjosen,Tromso,1
Sorong,Ambon,1
Sorong,Babo,1
Sorong,Fak Fak,1
Sorong,Manado,1
South Bend,Chicago,1
South Bend,Detroit,1
South Bend,Las Vegas,1
South Bend,Mesa,1
South Bend,Minneapolis,1
South Bend,Punta Gorda,1
South Bend,Sanford,1
South Bend,St. Petersburg,1
South Caicos,Cockburn Town,1
South Caicos,Providenciales,1
South Naknek,Egegik,1
Southampton,Alderney,1
Southampton,Alicante,1
Southampton,Amsterdam,1
Southampton,Belfast,1
Southampton,Dublin,1
Southampton,Edinburgh,1
Southampton,Faro,1
Southampton,Glasgow,1
Southampton,Leeds,1
Southampton,Malaga,1
Southampton,Manchester,1
Southampton,Newcastle,1
Southampton,Palma de Mallorca,1
Southend,Alicante,1
Southend,Amsterdam,1
Southend,Barcelona,1
Southend,Berlin,1
Southend,Dublin,1
Southend,Edinburgh,1
Southend,Faro,1
Southend,Geneva,1
Southend,Ibiza,1
Southend,Jersey,1
Southend,Krakow,1
Southend,Malaga,1
Southend,Palma de Mallorca,1
Southend,Venice,1
Sovetskiy,Beloyarsky,1
Sovetskiy,Moscow,1
Sovetskiy,Nadym,1
Sovetskiy,Tyumen,1
Sovetskiy,Yekaterinburg,1
Soyo,Cabinda,1
Spanish Town,St. Thomas,1
Spence Bay,Cambridge Bay,1
Spence Bay,Yellowknife,1
Split,Athens,1
